,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,temperature,time_stamp,sensor_index,Source,dif_pm2.5_alt,dif_pm2.5_atm,Dato Sinaica,PRS,RH,TOUT,US EPA
1296,12.7,12.6,12.7,18.6695,18.597,18.742,54.367,86.0,2023-08-30 01:00:00,93745.0,simaUanl3,0.0999999999999996,0.1449999999999995,18.0,701.1,58.0,26.61,10.846382600000002
1297,13.8,13.8,13.7,20.552,20.557,20.547,57.1,84.633,2023-08-30 02:00:00,93745.0,simaUanl3,0.1000000000000014,0.009999999999998,17.0,700.9,59.0,26.23,11.597228000000001
1298,19.1,19.0,19.2,29.6475,29.538,29.757,64.3,83.434,2023-08-30 03:00:00,93745.0,simaUanl3,0.1999999999999993,0.2190000000000012,19.0,700.6,61.0,25.87,15.742630000000002
1299,22.7,22.7,22.6,33.182,33.127,33.237,66.4,82.034,2023-08-30 04:00:00,93745.0,simaUanl3,0.0999999999999978,0.1099999999999994,19.0,700.6,61.0,25.56,18.7968531244
1300,20.3,20.5,20.1,30.561,30.904,30.218,47.133,88.533,2023-08-30 08:00:00,93745.0,simaUanl3,0.3999999999999986,0.6859999999999999,29.0,701.6,54.0,27.4,17.925695245099995
1301,8.6,8.6,8.5,11.7265,11.924,11.529,19.566,100.334,2023-08-30 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.3949999999999996,15.0,699.1,21.0,33.49,10.2080968
1302,10.4,10.5,10.4,14.964,15.167,14.761,35.5,87.133,2023-08-31 01:00:00,93745.0,simaUanl3,0.0999999999999996,0.4060000000000006,18.0,700.7,32.0,28.1,10.531036
1303,10.0,10.2,9.9,14.306,14.602,14.01,40.083,85.4,2023-08-31 03:00:00,93745.0,simaUanl3,0.2999999999999989,0.5920000000000005,23.0,700.2,37.0,26.62,9.7911894
1304,11.5,11.6,11.4,16.724,17.047,16.401,20.7,97.367,2023-08-31 20:00:00,93745.0,simaUanl3,0.1999999999999993,0.6460000000000008,18.0,698.8,22.0,32.95,12.729036
1305,11.9,12.0,11.8,17.3,17.622,16.978,22.066,95.5,2023-08-31 21:00:00,93745.0,simaUanl3,0.1999999999999993,0.6439999999999984,17.0,699.4,25.0,31.99,12.913110800000002
1306,12.0,12.1,11.9,16.209,16.56,15.858,16.966,107.8,2023-09-01 14:00:00,93745.0,simaUanl3,0.1999999999999993,0.7019999999999982,20.0,701.4,23.0,34.26,12.781046799999999
1307,12.5,12.7,12.3,17.5425,17.732,17.353,19.1,103.0,2023-09-01 18:00:00,93745.0,simaUanl3,0.3999999999999986,0.3789999999999978,21.0,700.3,25.0,33.96,13.295850000000002
1308,13.1,13.2,13.0,19.317,19.573,19.061,47.267,85.8,2023-09-02 00:00:00,93745.0,simaUanl3,0.1999999999999993,0.5120000000000005,19.0,703.3,52.0,27.07,11.797692600000001
1309,13.2,13.3,13.1,19.5825,19.785,19.38,50.8,84.267,2023-09-02 01:00:00,93745.0,simaUanl3,0.200000000000001,0.4050000000000011,18.0,703.7,57.0,26.25,11.63227
1310,13.3,13.4,13.2,19.582,19.798,19.366,48.067,84.633,2023-09-02 02:00:00,93745.0,simaUanl3,0.200000000000001,0.4319999999999986,18.0,703.5,60.0,25.8,11.8675926
1311,13.6,13.5,13.7,19.9155,19.735,20.096,48.7,84.133,2023-09-02 03:00:00,93745.0,simaUanl3,0.1999999999999993,0.3610000000000006,17.0,703.2,61.0,25.5,11.987782000000003
1312,17.1,17.3,17.0,25.679,25.956,25.402,50.534,83.3,2023-09-02 05:00:00,93745.0,simaUanl3,0.3000000000000007,0.5539999999999985,17.0,702.9,58.0,25.07,14.8497652
1313,26.1,26.0,26.1,36.0745,36.314,35.835,49.966,86.133,2023-09-02 08:00:00,93745.0,simaUanl3,0.1000000000000014,0.4789999999999992,27.0,703.6,50.0,26.64,23.216631408275
1314,19.6,19.8,19.5,29.4715,29.77,29.173,38.666,93.0,2023-09-02 09:00:00,93745.0,simaUanl3,0.3000000000000007,0.5970000000000013,23.0,703.7,41.0,28.94,17.860056800000002
1315,11.1,11.2,11.0,14.566,14.924,14.208,11.533,112.066,2023-09-02 15:00:00,93745.0,simaUanl3,0.1999999999999993,0.7159999999999993,27.0,701.5,18.0,34.65,12.3884394
1316,14.1,14.2,13.9,21.0655,21.364,20.767,25.0,92.467,2023-09-02 22:00:00,93745.0,simaUanl3,0.2999999999999989,0.5970000000000013,20.0,702.8,29.0,30.19,14.633322000000001
1317,13.0,13.1,13.0,19.132,19.343,18.921,46.466,85.267,2023-09-03 00:00:00,93745.0,simaUanl3,0.0999999999999996,0.4220000000000006,19.0,702.9,40.0,27.81,11.7697988
1318,13.0,13.2,12.9,19.0315,19.197,18.866,49.834,83.833,2023-09-03 01:00:00,93745.0,simaUanl3,0.2999999999999989,0.3309999999999995,19.0,702.9,47.0,26.81,11.4268152
1319,13.6,13.7,13.4,19.868,20.134,19.602,49.666,82.633,2023-09-03 02:00:00,93745.0,simaUanl3,0.2999999999999989,0.532,18.0,702.9,54.0,25.74,11.8796228
1320,13.7,13.8,13.6,20.047,20.266,19.828,52.2,81.5,2023-09-03 03:00:00,93745.0,simaUanl3,0.200000000000001,0.4379999999999988,18.0,702.8,56.0,24.79,11.754988
1321,14.3,14.2,14.4,20.896500000000003,20.984,20.809,55.3,80.966,2023-09-03 04:00:00,93745.0,simaUanl3,0.200000000000001,0.1750000000000007,20.0,702.5,58.0,24.24,11.932906000000003
1322,19.0,19.0,19.0,28.6235,28.715,28.532,58.0,80.4,2023-09-03 07:00:00,93745.0,simaUanl3,0.0,0.1829999999999998,32.0,702.7,59.0,23.48,15.749114000000002
1323,23.8,23.9,23.7,33.804500000000004,34.154,33.455,45.367,89.9,2023-09-03 09:00:00,93745.0,simaUanl3,0.1999999999999993,0.6990000000000052,27.0,702.9,45.0,27.9,21.237703385275005
1324,16.4,16.5,16.3,24.203,24.237,24.169,26.133,100.566,2023-09-03 19:00:00,93745.0,simaUanl3,0.1999999999999993,0.0679999999999978,21.0,699.0,31.0,33.55,16.1797074
1325,15.0,15.1,14.9,21.9785,22.149,21.808,28.267,97.067,2023-09-03 21:00:00,93745.0,simaUanl3,0.1999999999999993,0.3410000000000011,23.0,699.5,33.0,32.47,14.830118600000002
1326,11.6,11.7,11.4,16.1475,16.52,15.775,50.2,87.5,2023-09-04 01:00:00,93745.0,simaUanl3,0.2999999999999989,0.7449999999999992,20.0,700.0,52.0,28.28,9.88405
1327,11.2,11.3,11.1,15.4395,15.782,15.097,57.834,84.267,2023-09-04 03:00:00,93745.0,simaUanl3,0.200000000000001,0.6850000000000005,17.0,699.8,60.0,26.44,8.8550072
1328,12.6,12.6,12.6,17.591,17.897,17.285,61.5,83.0,2023-09-04 04:00:00,93745.0,simaUanl3,0.0,0.6119999999999983,15.0,699.8,65.0,25.76,9.666384
1329,13.4,13.5,13.4,18.874,19.161,18.587,63.0,82.0,2023-09-04 05:00:00,93745.0,simaUanl3,0.0999999999999996,0.5740000000000016,16.0,699.7,68.0,25.16,10.209375999999999
1330,15.5,15.4,15.6,22.1485,22.318,21.979,63.733,81.9,2023-09-04 07:00:00,93745.0,simaUanl3,0.1999999999999993,0.3390000000000022,20.0,699.9,71.0,24.57,11.8620294
1331,16.3,16.2,16.3,23.4505,23.698,23.203,60.0,84.4,2023-09-04 08:00:00,93745.0,simaUanl3,0.1000000000000014,0.495000000000001,21.0,700.0,65.0,26.53,12.866062000000003
1332,18.8,18.7,18.9,27.427,27.731,27.123,50.133,90.567,2023-09-04 09:00:00,93745.0,simaUanl3,0.1999999999999993,0.6080000000000005,24.0,700.0,56.0,28.34,15.8002834
1333,10.8,10.9,10.8,14.8135,14.779,14.848,23.1,102.633,2023-09-04 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.0690000000000008,19.0,696.6,29.0,34.92,11.521054
1334,9.6,9.5,9.7,12.842,12.746,12.938,23.834,100.867,2023-09-04 20:00:00,93745.0,simaUanl3,0.1999999999999993,0.1920000000000001,18.0,696.9,29.0,34.4,10.4247172
1335,8.9,8.9,8.8,12.167,12.465,11.869,25.466,99.233,2023-09-04 21:00:00,93745.0,simaUanl3,0.0999999999999996,0.5960000000000001,19.0,697.3,30.0,33.76,9.9303388
1336,9.1,9.1,9.1,12.7155,12.949,12.482,29.233,96.833,2023-09-04 22:00:00,93745.0,simaUanl3,0.0,0.4670000000000005,17.0,697.7,30.0,33.12,9.8930374
1337,11.3,11.3,11.2,15.8275,16.032,15.623,54.4,87.834,2023-09-05 02:00:00,93745.0,simaUanl3,0.1000000000000014,0.4090000000000007,20.15,698.7,54.0,28.49,9.354330000000001
1338,13.3,13.3,13.3,18.9805,19.061,18.9,57.5,86.466,2023-09-05 03:00:00,93745.0,simaUanl3,0.0,0.1610000000000013,20.02,698.6,60.0,27.59,10.739282
1339,15.3,15.3,15.4,21.9335,21.914,21.953,60.4,84.834,2023-09-05 04:00:00,93745.0,simaUanl3,0.0999999999999996,0.0389999999999979,17.26,698.5,63.0,26.83,12.036674000000001
1340,16.2,16.0,16.4,23.401,23.343,23.459,63.1,83.466,2023-09-05 05:00:00,93745.0,simaUanl3,0.3999999999999986,0.1159999999999996,20.35,698.4,66.0,26.03,12.572904000000001
1341,14.9,14.9,15.0,21.3715,21.392,21.351,64.2,82.534,2023-09-05 06:00:00,93745.0,simaUanl3,0.0999999999999996,0.0410000000000003,20.19,698.7,69.0,25.52,11.414626000000002
1342,13.7,13.8,13.7,19.652,19.768,19.536,64.833,81.867,2023-09-05 07:00:00,93745.0,simaUanl3,0.1000000000000014,0.2319999999999993,22.34,698.9,68.0,25.11,10.4590434
1343,19.0,19.1,18.8,27.761,27.99,27.532,59.734,84.3,2023-09-05 08:00:00,93745.0,simaUanl3,0.3000000000000007,0.4579999999999984,23.64,699.3,68.0,26.62,15.147693199999999
1344,16.5,16.7,16.3,24.0155,24.299,23.732,38.633,97.833,2023-09-05 11:00:00,93745.0,simaUanl3,0.3999999999999986,0.5670000000000002,28.8,699.9,49.0,31.68,15.0039574
1345,9.7,9.7,9.7,12.658,12.949,12.367,19.633,111.333,2023-09-05 17:00:00,93745.0,simaUanl3,0.0,0.581999999999999,16.06,697.9,25.0,36.69,10.6904274
1346,7.2,7.2,7.3,8.8315,8.974,8.689,19.1,104.934,2023-09-05 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.2850000000000001,14.67,698.2,23.0,35.83,8.731286
1347,7.1,7.0,7.2,8.976500000000001,8.784,9.169,23.6,100.633,2023-09-05 20:00:00,93745.0,simaUanl3,0.2000000000000001,0.3849999999999998,12.54,698.7,23.0,34.75,8.419366
1348,8.8,8.8,8.7,12.1865,12.442,11.931,39.633,95.833,2023-09-05 21:00:00,93745.0,simaUanl3,0.1000000000000014,0.511000000000001,15.0,699.4,31.0,33.3,8.7193614
1349,12.4,12.5,12.4,17.944499999999998,18.245,17.644,48.7,91.566,2023-09-05 22:00:00,93745.0,simaUanl3,0.0999999999999996,0.6010000000000026,14.62,700.1,47.0,31.04,10.954978
1350,9.0,8.9,9.1,12.324000000000002,12.393,12.255,57.334,87.267,2023-09-06 00:00:00,93745.0,simaUanl3,0.1999999999999993,0.1379999999999999,14.14,700.4,59.0,28.18,7.2655852
1351,9.8,9.8,9.7,13.6615,13.823,13.5,60.633,85.767,2023-09-06 01:00:00,93745.0,simaUanl3,0.1000000000000014,0.3230000000000004,13.68,700.4,63.0,27.37,7.6820614
1352,9.5,9.3,9.6,13.0555,12.995,13.116,62.533,84.934,2023-09-06 02:00:00,93745.0,simaUanl3,0.2999999999999989,0.1210000000000004,13.98,700.5,65.0,26.74,7.2007374
1353,9.2,9.3,9.2,12.6805,12.898,12.463,63.834,84.433,2023-09-06 03:00:00,93745.0,simaUanl3,0.1000000000000014,0.4350000000000005,13.47,700.4,66.0,26.38,6.8920912
1354,10.7,10.7,10.7,14.9185,15.097,14.74,63.466,84.466,2023-09-06 04:00:00,93745.0,simaUanl3,0.0,0.3569999999999993,15.19,700.4,67.0,26.14,8.096524800000001
1355,18.9,18.7,19.0,26.762,26.903,26.621,62.7,84.7,2023-09-06 08:00:00,93745.0,simaUanl3,0.3000000000000007,0.282,21.95,701.5,67.0,26.02,14.368548
1356,20.8,20.7,20.9,29.5335,29.727,29.34,57.8,87.067,2023-09-06 09:00:00,93745.0,simaUanl3,0.1999999999999993,0.3870000000000004,24.13,701.9,61.0,27.48,16.243194000000003
1357,25.4,25.3,25.4,33.9195,34.285,33.554,41.433,97.633,2023-09-06 11:00:00,93745.0,simaUanl3,0.0999999999999978,0.7309999999999945,32.95,702.2,52.0,30.06,21.693905391275
1358,9.9,10.0,9.7,13.0695,13.189,12.95,26.7,102.666,2023-09-06 17:00:00,93745.0,simaUanl3,0.3000000000000007,0.2390000000000007,17.85,699.8,32.0,33.81,10.296878
1359,7.8,7.8,7.8,10.045,9.977,10.113,25.2,102.6,2023-09-06 18:00:00,93745.0,simaUanl3,0.0,0.1359999999999992,15.85,699.9,30.0,33.69,8.84134
1360,4.7,4.6,4.8,5.726,5.906,5.546,26.333,98.433,2023-09-06 20:00:00,93745.0,simaUanl3,0.2000000000000001,0.3599999999999994,11.12,700.4,28.0,33.0,6.4805194
1361,5.6,5.5,5.6,7.159,7.367,6.951,31.866,96.466,2023-09-06 21:00:00,93745.0,simaUanl3,0.0999999999999996,0.4160000000000003,10.55,700.8,29.0,32.45,6.7544668
1362,5.6,5.6,5.7,7.159,7.403,6.915,44.867,92.067,2023-09-06 22:00:00,93745.0,simaUanl3,0.1000000000000005,0.4879999999999995,10.57,701.2,42.0,30.94,5.633780600000001
1363,6.2,6.2,6.2,8.0505,8.272,7.829,53.1,88.267,2023-09-06 23:00:00,93745.0,simaUanl3,0.0,0.4430000000000005,10.29,701.6,52.0,28.58,5.391242
