,time_stamp,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,Source,sensor_index,Dato Sinaica,PRS,RH,TOUT,US EPA
958,2023-06-29 10:00:00,13.5,14.3,12.8,22.2075,23.447,20.968,47.967,santaCatarina,39285.0,18.0,701.1,65.0,26.2,13.2519746
959,2023-06-29 11:00:00,11.4,12.1,10.7,18.7445,19.755,17.734,41.0,santaCatarina,39285.0,16.0,700.9,59.0,27.89,12.037918
960,2023-06-29 13:00:00,9.4,9.8,9.0,14.895,15.683,14.107,33.633,santaCatarina,39285.0,14.0,700.2,45.0,31.29,10.6558154
961,2023-06-29 14:00:00,8.4,8.8,8.1,12.777,13.542,12.012,27.167,santaCatarina,39285.0,13.0,699.7,37.0,33.02,10.1033526
962,2023-06-29 15:00:00,8.3,8.7,8.0,12.636,13.428,11.844,25.3,santaCatarina,39285.0,13.0,699.1,35.0,34.12,10.190404000000001
963,2023-07-01 01:00:00,8.5,8.9,8.2,13.6845,14.117,13.252,57.1,santaCatarina,39285.0,12.0,699.9,67.0,26.97,7.998658000000001
964,2023-07-01 02:00:00,7.1,7.5,6.7,11.2685,11.857,10.68,59.233,santaCatarina,39285.0,11.0,700.0,69.0,26.37,6.548809400000001
965,2023-07-01 03:00:00,6.9,7.2,6.5,11.0195,11.577,10.462,60.0,santaCatarina,39285.0,11.0,700.2,71.0,25.81,6.352218000000001
966,2023-07-01 04:00:00,7.3,7.6,7.1,11.759,12.084,11.434,61.733,santaCatarina,39285.0,12.0,700.3,73.0,25.32,6.5903314
967,2023-07-01 05:00:00,8.5,8.9,8.0,13.7025,14.25,13.155,61.7,santaCatarina,39285.0,12.0,700.8,73.0,25.18,7.61157
968,2023-07-01 06:00:00,5.9,6.2,5.6,9.1435,9.575,8.712,62.433,santaCatarina,39285.0,10.0,701.1,75.0,24.97,5.1594694
969,2023-07-01 07:00:00,7.0,7.3,6.8,11.1425,11.517,10.768,63.767,santaCatarina,39285.0,10.0,701.3,76.0,24.82,6.0919546
970,2023-07-01 09:00:00,9.6,10.1,9.0,15.493,16.373,14.613,52.133,santaCatarina,39285.0,12.0,701.8,69.0,26.65,9.3744674
971,2023-07-01 10:00:00,12.4,13.1,11.8,20.1185,21.087,19.15,46.9,santaCatarina,39285.0,16.0,701.8,64.0,27.77,12.249314000000002
972,2023-07-01 11:00:00,12.7,13.4,12.1,20.797,21.918,19.676,41.3,santaCatarina,39285.0,17.0,701.8,59.0,29.22,13.087568000000001
973,2023-07-01 12:00:00,17.0,17.7,16.3,27.674,28.791,26.557,38.633,santaCatarina,39285.0,20.0,701.6,55.0,30.07,16.9210114
974,2023-07-01 14:00:00,17.7,18.2,17.2,28.3485,29.51,27.187,32.8,santaCatarina,39285.0,21.0,700.6,47.0,32.29,17.777254000000003
975,2023-07-01 15:00:00,14.2,14.6,13.8,23.076,23.987,22.165,28.7,santaCatarina,39285.0,18.0,699.9,41.0,33.53,15.367884
976,2023-07-01 16:00:00,11.4,11.8,10.9,18.0215,19.041,17.002,28.4,santaCatarina,39285.0,15.0,699.2,39.0,34.23,12.745186
977,2023-07-01 17:00:00,9.5,9.9,9.1,14.812,15.668,13.956,28.233,santaCatarina,39285.0,13.0,698.7,38.0,34.56,11.0778034
978,2023-07-01 18:00:00,8.5,8.8,8.1,12.876,13.609,12.143,27.3,santaCatarina,39285.0,12.0,698.2,37.0,34.56,10.143764
979,2023-07-01 19:00:00,11.0,11.5,10.5,17.1025,18.009,16.196,30.334,santaCatarina,39285.0,13.0,698.1,38.0,33.78,12.0969192
980,2023-07-01 20:00:00,11.9,12.4,11.3,19.0235,19.662,18.385,33.2,santaCatarina,39285.0,14.0,698.5,39.0,32.66,12.856473999999999
981,2023-07-01 21:00:00,12.2,12.7,11.6,19.602,20.364,18.84,33.0,santaCatarina,39285.0,15.0,699.1,39.0,32.1,13.176848000000001
982,2023-07-01 22:00:00,10.4,10.9,9.9,16.887999999999998,17.506,16.27,37.666,santaCatarina,39285.0,14.0,699.4,44.0,31.34,11.3525028
983,2023-07-01 23:00:00,9.1,9.6,8.5,14.554,15.147,13.961,47.733,santaCatarina,39285.0,13.0,700.0,56.0,29.65,9.261711400000001
984,2023-07-02 00:00:00,8.5,8.9,8.1,13.5245,14.093,12.956,51.933,santaCatarina,39285.0,12.0,700.2,61.0,28.42,8.3602134
985,2023-07-02 01:00:00,8.8,9.2,8.4,14.1045,14.785,13.424,53.767,santaCatarina,39285.0,12.0,700.2,63.0,27.64,8.5060426
986,2023-07-02 03:00:00,10.8,11.2,10.4,17.747,18.34,17.154,59.533,santaCatarina,39285.0,13.0,699.6,70.0,25.84,9.917683400000001
987,2023-07-02 04:00:00,10.4,10.9,9.8,17.006,17.864,16.148,60.933,santaCatarina,39285.0,13.0,699.8,73.0,25.21,9.408719399999999
988,2023-07-02 05:00:00,8.7,9.2,8.2,13.991,14.782,13.2,62.0,santaCatarina,39285.0,11.0,699.7,74.0,24.77,7.736884
989,2023-07-02 06:00:00,9.7,10.2,9.1,15.5935,16.354,14.833,63.3,santaCatarina,39285.0,12.0,700.1,75.0,24.31,8.464534
990,2023-07-02 07:00:00,11.9,12.4,11.3,19.2995,20.072,18.527,64.767,santaCatarina,39285.0,13.0,700.7,77.0,24.01,10.2800226
991,2023-07-02 08:00:00,18.7,19.3,18.1,29.4885,30.397,28.58,65.367,santaCatarina,39285.0,18.0,701.3,78.0,23.97,15.5673386
992,2023-07-02 09:00:00,19.0,19.8,18.2,29.946,30.947,28.945,60.833,santaCatarina,39285.0,18.0,701.5,76.0,24.46,16.1978994
993,2023-07-02 13:00:00,22.7,23.3,22.1,33.3385,34.379,32.298,32.6,santaCatarina,39285.0,24.0,700.6,49.0,31.07,21.867291627475
994,2023-07-02 14:00:00,21.8,22.3,21.4,32.628,33.545,31.711,29.7,santaCatarina,39285.0,25.0,700.0,44.0,32.19,21.4102096304
995,2023-07-02 15:00:00,17.9,18.4,17.4,28.275,29.249,27.301,29.233,santaCatarina,39285.0,22.0,699.5,40.0,32.66,18.0462154
996,2023-07-02 16:00:00,14.4,15.1,13.6,23.2895,24.447,22.132,33.633,santaCatarina,39285.0,18.0,699.6,43.0,31.6,15.0545334
997,2023-07-02 20:00:00,14.3,15.1,13.6,23.8255,24.838,22.813,49.9,santaCatarina,39285.0,15.0,699.3,60.0,27.47,13.933182000000002
998,2023-07-02 22:00:00,13.8,14.6,13.0,22.703,23.837,21.569,48.3,santaCatarina,39285.0,21.0,700.1,59.0,27.63,13.482911999999999
999,2023-07-02 23:00:00,11.4,11.9,10.8,18.3535,19.031,17.676,54.3,santaCatarina,39285.0,14.0,700.6,63.0,27.35,10.686574
1000,2023-07-03 00:00:00,12.6,13.2,12.1,20.651,21.409,19.893,60.0,santaCatarina,39285.0,14.0,700.7,70.0,25.98,11.399124
1001,2023-07-03 01:00:00,8.1,8.6,7.7,13.0475,13.72,12.375,74.9,santaCatarina,39285.0,10.0,701.3,82.0,23.76,6.13051
1002,2023-07-03 02:00:00,4.1,4.3,3.8,5.8795,6.231,5.528,78.867,santaCatarina,39285.0,6.0,701.1,87.0,22.81,2.0325226
1003,2023-07-03 03:00:00,4.8,5.0,4.6,6.87,7.085,6.655,77.2,santaCatarina,39285.0,5.0,700.7,86.0,22.96,2.6952399999999996
1004,2023-07-03 04:00:00,13.6,14.3,12.9,21.9005,22.536,21.265,77.434,santaCatarina,39285.0,10.0,700.2,85.0,23.11,10.551051200000002
1005,2023-07-03 05:00:00,16.6,17.4,15.8,26.9405,27.687,26.194,71.4,santaCatarina,39285.0,13.0,700.4,85.0,23.28,13.712142
1006,2023-07-03 19:00:00,7.6,8.1,7.0,11.786,12.453,11.119,44.9,santaCatarina,39285.0,10.0,699.6,54.0,27.39,8.055484
1007,2023-07-03 20:00:00,8.4,9.0,7.9,13.1285,13.688,12.569,43.7,santaCatarina,39285.0,10.0,699.8,52.0,27.5,8.862394
1008,2023-07-03 21:00:00,9.1,9.7,8.6,14.5335,15.088,13.979,44.067,santaCatarina,39285.0,11.0,699.9,53.0,27.37,9.5669786
1009,2023-07-03 22:00:00,10.5,11.0,9.9,16.798499999999997,17.386,16.211,47.567,santaCatarina,39285.0,12.0,700.8,57.0,27.14,10.452138599999998
1010,2023-07-03 23:00:00,8.5,8.9,8.1,13.697,14.104,13.29,64.434,santaCatarina,39285.0,10.0,702.0,75.0,24.03,7.3730172
1011,2023-07-04 00:00:00,10.2,10.6,9.7,16.454,17.084,15.824,68.767,santaCatarina,39285.0,10.0,701.8,79.0,23.5,8.444180600000003
1012,2023-07-04 01:00:00,6.2,6.4,6.0,9.4565,9.715,9.198,62.933,santaCatarina,39285.0,7.0,701.1,72.0,24.15,5.2803814000000004
1013,2023-07-04 02:00:00,5.8,6.1,5.4,8.746500000000001,9.13,8.363,65.733,santaCatarina,39285.0,7.0,700.9,76.0,23.83,4.6669814
1014,2023-07-04 03:00:00,6.8,7.2,6.4,10.502,10.98,10.024,65.767,santaCatarina,39285.0,8.0,700.7,77.0,23.71,5.583932600000001
1015,2023-07-04 04:00:00,11.8,12.5,11.2,19.309,20.082,18.536,66.867,santaCatarina,39285.0,12.0,700.6,79.0,23.78,10.1039806
1016,2023-07-04 05:00:00,15.6,16.4,14.8,25.2585,26.351,24.166,68.334,santaCatarina,39285.0,14.0,700.8,80.0,23.61,13.0950632
1017,2023-07-04 06:00:00,11.6,12.2,10.9,18.601,19.484,17.718,67.867,santaCatarina,39285.0,12.0,700.9,79.0,23.03,9.6467886
1018,2023-07-04 16:00:00,17.3,17.8,16.7,27.2095,28.307,26.112,31.566,santaCatarina,39285.0,19.0,700.0,43.0,32.5,17.2867888
1019,2023-07-04 17:00:00,15.3,15.6,15.0,24.274,25.095,23.453,30.933,santaCatarina,39285.0,18.0,699.7,41.0,32.59,15.8031514
1020,2023-07-04 18:00:00,14.0,14.6,13.5,22.61,23.406,21.814,31.2,santaCatarina,39285.0,17.0,699.7,39.0,32.37,14.9082
1021,2023-07-04 19:00:00,12.5,13.1,12.0,20.173,20.849,19.497,30.767,santaCatarina,39285.0,16.0,699.8,38.0,32.05,13.6685366
1022,2023-07-04 20:00:00,11.7,12.3,11.1,18.9885,19.851,18.126,28.533,santaCatarina,39285.0,15.0,700.1,35.0,31.93,13.2404294
1023,2023-07-04 21:00:00,11.5,12.2,10.9,18.801,19.715,17.887,29.834,santaCatarina,39285.0,17.0,700.5,36.0,31.18,13.030033199999998
1024,2023-07-04 22:00:00,7.0,7.3,6.7,10.982,11.419,10.545,42.5,santaCatarina,39285.0,13.0,701.2,50.0,29.44,7.841068
1025,2023-07-04 23:00:00,3.9,4.1,3.8,5.8085,6.054,5.563,49.567,santaCatarina,39285.0,9.0,701.7,58.0,27.82,4.520978600000001
1026,2023-07-05 00:00:00,3.9,4.0,3.8,5.7085,5.931,5.486,54.3,santaCatarina,39285.0,9.0,701.8,63.0,26.86,4.060594
1027,2023-07-05 01:00:00,4.5,4.6,4.3,6.727,6.99,6.464,60.0,santaCatarina,39285.0,10.0,701.5,69.0,25.98,4.1029480000000005
1028,2023-07-05 02:00:00,5.1,5.3,4.9,8.025,8.292,7.758,63.1,santaCatarina,39285.0,11.0,701.4,73.0,25.31,4.515880000000001
1029,2023-07-05 03:00:00,5.5,5.7,5.3,8.626,8.934,8.318,64.0,santaCatarina,39285.0,11.0,701.3,75.0,24.93,4.753224
1030,2023-07-05 04:00:00,5.7,6.0,5.5,8.9405,9.255,8.626,64.733,santaCatarina,39285.0,10.0,701.3,76.0,24.66,4.8548374
1031,2023-07-05 05:00:00,5.2,5.4,5.0,7.9745,8.328,7.621,65.2,santaCatarina,39285.0,10.0,701.2,77.0,24.5,4.308398
1032,2023-07-05 06:00:00,6.3,6.6,6.0,9.8875,10.347,9.428,67.2,santaCatarina,39285.0,12.0,701.4,78.0,24.24,5.1384099999999995
1033,2023-07-05 07:00:00,7.6,7.9,7.4,12.1565,12.49,11.823,67.1,santaCatarina,39285.0,14.0,701.8,78.0,24.08,6.335986000000001
1034,2023-07-05 08:00:00,11.0,11.6,10.4,18.0205,18.86,17.181,63.034,santaCatarina,39285.0,17.0,702.0,76.0,24.71,9.7592112
1035,2023-07-05 09:00:00,12.3,12.8,11.7,19.931,20.788,19.074,52.1,santaCatarina,39285.0,18.0,702.0,69.0,26.59,11.702824
1036,2023-07-05 10:00:00,14.3,15.1,13.5,23.5925,24.705,22.48,47.0,santaCatarina,39285.0,19.0,702.0,65.0,27.31,14.06107
1037,2023-07-05 12:00:00,19.4,20.1,18.7,30.586,31.668,29.504,36.167,santaCatarina,39285.0,24.0,701.7,53.0,30.14,18.894265087599997
1038,2023-07-05 16:00:00,7.3,7.5,7.2,11.0395,11.559,10.52,27.767,santaCatarina,39285.0,11.0,699.9,38.0,33.0,9.1411826
1039,2023-07-05 17:00:00,7.1,7.4,6.9,10.6275,11.171,10.084,27.8,santaCatarina,39285.0,11.0,699.6,37.0,33.1,8.92245
1040,2023-07-05 20:00:00,5.5,5.8,5.2,8.509,8.894,8.124,34.534,santaCatarina,39285.0,10.0,700.0,41.0,31.27,7.231885200000001
1041,2023-07-05 21:00:00,3.6,3.8,3.5,5.372,5.591,5.153,45.867,santaCatarina,39285.0,8.0,700.5,54.0,29.64,4.611192600000001
1042,2023-07-05 22:00:00,2.9,3.0,2.9,4.149,4.295,4.003,47.666,santaCatarina,39285.0,7.0,700.8,56.0,28.68,3.8152668000000003
1043,2023-07-05 23:00:00,3.0,3.1,2.9,4.142,4.336,3.948,51.8,santaCatarina,39285.0,7.0,701.2,60.0,27.77,3.455248
1044,2023-07-06 03:00:00,4.7,4.9,4.5,7.033,7.276,6.79,62.166,santaCatarina,39285.0,8.0,700.9,73.0,25.52,4.076582800000001
1045,2023-07-06 04:00:00,7.4,7.8,6.9,11.6965,12.23,11.163,66.133,santaCatarina,39285.0,9.0,700.6,77.0,24.69,6.1783014000000005
1046,2023-07-06 05:00:00,10.4,11.0,9.8,16.756500000000003,17.53,15.983,67.034,santaCatarina,39285.0,12.0,700.6,79.0,24.23,8.7520752
1047,2023-07-06 06:00:00,11.8,12.5,11.2,19.3935,20.13,18.657,67.767,santaCatarina,39285.0,14.0,701.0,79.0,24.3,10.0706786
1048,2023-07-06 07:00:00,13.0,13.7,12.3,21.448,22.316,20.58,67.3,santaCatarina,39285.0,14.0,701.2,79.0,24.38,11.187491999999999
1049,2023-07-06 09:00:00,25.9,26.7,25.1,37.3245,38.278,36.371,51.4,santaCatarina,39285.0,24.0,701.9,69.0,26.88,24.458679233275003
1050,2023-07-06 11:00:00,21.9,22.6,21.3,33.654,34.392,32.916,42.767,santaCatarina,39285.0,23.0,701.7,61.0,28.62,21.309110079600003
1051,2023-07-06 12:00:00,23.8,24.2,23.3,35.7155,36.352,35.079,43.367,santaCatarina,39285.0,26.0,701.6,61.0,28.68,23.400815017275
1052,2023-07-06 13:00:00,23.3,24.1,22.6,35.179500000000004,35.981,34.378,39.8,santaCatarina,39285.0,25.0,701.2,56.0,29.81,23.140278085275007
1053,2023-07-06 14:00:00,16.4,16.8,16.0,26.2715,27.09,25.453,33.8,santaCatarina,39285.0,19.0,700.5,49.0,31.2,16.602705999999998
1054,2023-07-06 15:00:00,18.8,19.4,18.2,30.218,31.274,29.162,31.7,santaCatarina,39285.0,21.0,699.8,45.0,31.96,18.9379885644
1055,2023-07-06 16:00:00,21.0,21.7,20.4,32.646,33.666,31.626,31.633,santaCatarina,39285.0,24.0,699.3,45.0,32.57,21.261334639600005
1056,2023-07-06 17:00:00,12.8,13.4,12.1,20.461,21.681,19.241,32.1,santaCatarina,39285.0,18.0,699.3,43.0,32.68,13.704543999999999
1057,2023-07-06 18:00:00,10.4,10.9,9.9,17.1565,17.726,16.587,53.0,santaCatarina,39285.0,15.0,700.1,63.0,27.58,10.171406000000001
1058,2023-07-06 19:00:00,4.7,5.0,4.5,7.135,7.409,6.861,60.466,santaCatarina,39285.0,7.0,700.5,69.0,25.64,4.2765708
1059,2023-07-06 20:00:00,4.1,4.2,3.9,5.956,6.086,5.826,58.567,santaCatarina,39285.0,6.0,700.9,66.0,25.03,3.8224686
1060,2023-07-06 21:00:00,3.4,3.5,3.2,4.856,4.967,4.745,58.633,santaCatarina,39285.0,5.0,700.8,69.0,24.35,3.2403794
1061,2023-07-06 22:00:00,2.9,3.0,2.8,3.9985,4.146,3.851,56.6,santaCatarina,39285.0,5.0,701.1,67.0,24.54,2.966294
1062,2023-07-06 23:00:00,4.0,4.3,3.8,5.948499999999999,6.249,5.648,58.233,santaCatarina,39285.0,6.0,701.5,69.0,24.23,3.8473294
1063,2023-07-07 00:00:00,4.6,4.8,4.5,6.861000000000001,7.105,6.617,60.466,santaCatarina,39285.0,7.0,701.4,71.0,24.32,4.1329948000000005
1064,2023-07-07 01:00:00,6.1,6.4,5.8,9.4055,9.742,9.069,64.6,santaCatarina,39285.0,8.0,701.2,74.0,23.97,5.109962
1065,2023-07-07 02:00:00,10.9,11.3,10.4,17.656,18.219,17.093,68.0,santaCatarina,39285.0,11.0,700.9,79.0,23.59,9.140144
1066,2023-07-07 03:00:00,12.4,13.0,11.9,20.249,20.96,19.538,69.233,santaCatarina,39285.0,12.0,700.6,81.0,23.22,10.3925914
1067,2023-07-07 04:00:00,12.3,12.9,11.8,20.038,20.709,19.367,66.867,santaCatarina,39285.0,12.0,700.6,80.0,23.21,10.4859766
1068,2023-07-07 06:00:00,9.2,9.7,8.7,14.601,15.053,14.149,68.334,santaCatarina,39285.0,10.0,700.3,80.0,23.14,7.5105332
1069,2023-07-07 07:00:00,12.1,12.8,11.4,19.496,20.377,18.615,66.033,santaCatarina,39285.0,12.0,700.5,80.0,23.22,10.2738594
1070,2023-07-07 08:00:00,9.5,10.1,8.8,14.859,15.677,14.041,56.1,santaCatarina,39285.0,11.0,700.4,71.0,25.52,8.700296000000002
1071,2023-07-07 09:00:00,9.4,9.9,8.8,14.845,15.59,14.1,46.6,santaCatarina,39285.0,11.0,700.6,62.0,26.87,9.51186
1072,2023-07-07 10:00:00,16.6,17.3,15.9,26.871,27.888,25.854,44.867,santaCatarina,39285.0,18.0,700.9,62.0,27.4,15.9628686
1073,2023-07-07 11:00:00,21.4,22.0,20.7,32.784,33.582,31.986,45.834,santaCatarina,39285.0,22.0,700.9,62.0,27.29,20.1735707936
1074,2023-07-07 12:00:00,24.2,24.7,23.6,35.908,36.681,35.135,45.2,santaCatarina,39285.0,24.0,700.7,62.0,27.75,23.448644478400002
1075,2023-07-07 13:00:00,18.0,18.5,17.5,28.6015,29.321,27.882,41.0,santaCatarina,39285.0,20.0,700.2,57.0,28.9,17.202986000000003
1076,2023-07-07 14:00:00,8.7,9.1,8.3,13.661,14.261,13.061,36.233,santaCatarina,39285.0,12.0,699.7,53.0,29.97,9.7850794
1077,2023-07-07 15:00:00,5.7,5.9,5.4,8.4285,9.09,7.767,35.433,santaCatarina,39285.0,9.0,699.3,49.0,30.65,7.112209400000001
1078,2023-07-07 16:00:00,5.7,6.0,5.4,8.686499999999999,9.017,8.356,37.567,santaCatarina,39285.0,9.0,699.0,49.0,30.55,7.0634505999999995
1079,2023-07-07 17:00:00,5.3,5.7,5.0,8.179,8.494,7.864,36.2,santaCatarina,39285.0,10.0,698.6,46.0,30.8,6.915356
1080,2023-07-07 18:00:00,5.2,5.4,5.1,7.845000000000001,7.98,7.71,34.534,santaCatarina,39285.0,10.0,698.5,44.0,30.96,6.8839492
1081,2023-07-07 19:00:00,5.3,5.5,5.1,8.128,8.367,7.889,35.733,santaCatarina,39285.0,11.0,698.5,45.0,30.56,6.928887400000001
1082,2023-07-07 20:00:00,6.6,7.0,6.3,10.4075,10.801,10.014,41.933,santaCatarina,39285.0,12.0,698.6,50.0,29.29,7.588905400000001
1083,2023-07-07 21:00:00,6.5,6.8,6.1,10.1165,10.506,9.727,45.133,santaCatarina,39285.0,12.0,698.7,53.0,28.34,7.1605814
1084,2023-07-07 23:00:00,7.8,8.2,7.4,12.4255,12.861,11.99,47.367,santaCatarina,39285.0,13.0,699.4,56.0,27.01,8.1779266
1085,2023-07-08 00:00:00,8.8,9.2,8.4,14.0935,14.572,13.615,48.9,santaCatarina,39285.0,13.0,699.5,58.0,26.47,8.919814
1086,2023-07-08 01:00:00,10.2,10.7,9.7,16.560000000000002,17.021,16.099,51.934,santaCatarina,39285.0,15.0,699.8,61.0,25.91,9.950729200000001
1087,2023-07-08 02:00:00,11.9,12.5,11.3,19.7415,20.512,18.971,55.8,santaCatarina,39285.0,18.0,700.0,66.0,25.27,11.284586000000001
1088,2023-07-08 03:00:00,12.5,13.1,12.0,20.502,21.197,19.807,58.5,santaCatarina,39285.0,18.0,700.1,69.0,24.73,11.450348
1089,2023-07-08 04:00:00,13.8,14.3,13.3,22.75,23.557,21.943,60.7,santaCatarina,39285.0,19.0,700.1,72.0,24.29,12.438660000000002
1090,2023-07-08 05:00:00,12.6,13.1,12.1,20.844,21.662,20.026,60.8,santaCatarina,39285.0,18.0,699.8,73.0,23.95,11.431296000000001
1091,2023-07-08 06:00:00,12.2,12.8,11.6,20.0745,20.758,19.391,62.034,santaCatarina,39285.0,17.0,699.8,75.0,23.74,10.9217072
1092,2023-07-08 07:00:00,12.8,13.3,12.3,21.084,21.865,20.303,62.667,santaCatarina,39285.0,17.0,700.0,77.0,23.66,11.3961206
1093,2023-07-08 08:00:00,15.0,15.7,14.3,24.8,25.821,23.779,61.0,santaCatarina,39285.0,19.0,700.5,76.0,24.09,13.487000000000002
1094,2023-07-08 09:00:00,17.1,17.9,16.3,27.815,29.038,26.592,54.067,santaCatarina,39285.0,22.0,700.7,72.0,25.24,15.664484600000002
1095,2023-07-08 11:00:00,26.7,27.4,26.1,38.126000000000005,38.968,37.284,49.834,santaCatarina,39285.0,30.0,701.0,68.0,26.4,25.490868775600006
1096,2023-07-08 12:00:00,25.6,26.4,24.8,36.9795,37.775,36.184,42.534,santaCatarina,39285.0,30.0,700.7,60.0,28.11,24.841916505275
1097,2023-07-08 13:00:00,21.8,22.2,21.3,33.375,34.169,32.581,37.566,santaCatarina,39285.0,27.0,700.2,55.0,29.47,21.4759029875
1098,2023-07-08 14:00:00,16.7,17.3,16.2,26.9525,28.053,25.852,33.334,santaCatarina,39285.0,21.0,699.7,49.0,30.79,16.9997192
1099,2023-07-08 15:00:00,12.8,13.1,12.5,20.1905,20.942,19.439,31.434,santaCatarina,39285.0,17.0,699.1,45.0,31.65,13.6202112
1100,2023-07-08 16:00:00,10.4,10.7,10.0,16.1505,16.744,15.557,32.9,santaCatarina,39285.0,14.0,699.0,44.0,31.84,11.376882000000002
1101,2023-07-08 17:00:00,10.8,11.4,10.1,17.521,18.298,16.744,40.398,santaCatarina,39285.0,15.0,698.9,51.0,30.03,11.448696400000001
1102,2023-07-08 18:00:00,10.0,10.4,9.5,16.1305,16.614,15.647,46.147,santaCatarina,39285.0,13.0,698.9,59.0,28.12,10.224510600000002
1103,2023-07-08 19:00:00,10.8,11.3,10.3,17.5475,18.268,16.827,50.2,santaCatarina,39285.0,13.0,698.7,61.0,27.8,10.617650000000001
1104,2023-07-08 20:00:00,13.4,14.0,12.7,22.0555,22.945,21.166,47.334,santaCatarina,39285.0,16.0,699.0,58.0,28.24,13.226891199999999
1105,2023-07-08 22:00:00,18.0,18.6,17.4,29.8725,30.886,28.859,51.767,santaCatarina,39285.0,23.0,699.7,62.0,27.61,16.9408746
1106,2023-07-08 23:00:00,18.0,18.8,17.3,29.753,30.801,28.705,54.4,santaCatarina,39285.0,21.0,699.9,65.0,27.16,16.651291999999998
1107,2023-07-09 00:00:00,14.9,15.6,14.2,24.8735,25.874,23.873,54.367,santaCatarina,39285.0,19.0,700.0,65.0,27.09,14.0972786
1108,2023-07-09 01:00:00,11.5,12.1,10.9,19.201500000000003,19.925,18.478,57.1,santaCatarina,39285.0,15.0,699.9,68.0,26.57,10.889566000000002
1109,2023-07-09 02:00:00,11.1,11.7,10.5,18.4275,19.238,17.617,59.5,santaCatarina,39285.0,15.0,699.7,71.0,25.9,10.27711
1110,2023-07-09 03:00:00,11.2,11.8,10.5,18.4715,19.244,17.699,60.233,santaCatarina,39285.0,14.0,699.4,74.0,25.32,10.236981400000001
1111,2023-07-09 04:00:00,9.1,9.6,8.5,14.768999999999998,15.588,13.95,64.867,santaCatarina,39285.0,12.0,699.4,77.0,24.54,7.8974205999999985
1112,2023-07-09 05:00:00,9.8,10.3,9.4,16.016,16.584,15.448,68.066,santaCatarina,39285.0,12.0,699.5,79.0,23.92,8.2750948
1113,2023-07-09 06:00:00,10.0,10.4,9.6,16.1875,16.89,15.485,70.0,santaCatarina,39285.0,12.0,699.8,81.0,23.59,8.198250000000002
1114,2023-07-09 07:00:00,12.8,13.4,12.2,21.245,22.149,20.341,68.466,santaCatarina,39285.0,14.0,699.9,82.0,23.64,10.980610800000001
1115,2023-07-09 11:00:00,26.7,27.5,26.0,38.4295,39.22,37.639,42.233,santaCatarina,39285.0,27.0,700.5,61.0,28.94,26.490206660274996
1116,2023-07-09 12:00:00,29.0,29.7,28.2,40.414,41.365,39.463,39.867,santaCatarina,39285.0,29.0,700.3,57.0,29.93,29.003815887600002
1117,2023-07-09 13:00:00,31.2,31.7,30.8,41.6755,42.568,40.783,38.166,santaCatarina,39285.0,31.0,699.9,53.0,31.1,30.672280933275
1118,2023-07-09 14:00:00,28.5,28.6,28.5,39.31999999999999,39.983,38.657,35.3,santaCatarina,39285.0,30.0,699.3,50.0,31.89,28.11147743999999
1119,2023-07-09 15:00:00,28.9,29.1,28.6,39.3705,40.386,38.355,32.834,santaCatarina,39285.0,32.0,698.9,46.0,32.98,28.382719840275005
1120,2023-07-09 16:00:00,22.0,22.2,21.9,33.072,33.718,32.426,31.4,santaCatarina,39285.0,25.0,698.6,43.0,33.62,21.703971110400005
1121,2023-07-09 17:00:00,17.8,18.1,17.5,28.104,28.734,27.474,30.434,santaCatarina,39285.0,21.0,698.3,41.0,34.08,17.853085200000002
1122,2023-07-09 18:00:00,12.1,12.4,11.8,19.153,19.809,18.497,28.9,santaCatarina,39285.0,16.0,697.9,38.0,34.17,13.294992
1123,2023-07-09 19:00:00,13.9,14.4,13.4,22.182,23.004,21.36,33.9,santaCatarina,39285.0,17.0,697.9,42.0,33.73,14.451187999999998
1124,2023-07-09 20:00:00,14.1,14.6,13.5,23.1195,24.07,22.169,38.566,santaCatarina,39285.0,17.0,698.1,46.0,32.77,14.5402288
1125,2023-07-09 21:00:00,14.8,15.3,14.3,24.6335,25.271,23.996,40.166,santaCatarina,39285.0,18.0,698.5,47.0,32.08,15.195644800000002
1126,2023-07-09 22:00:00,11.0,11.3,10.7,17.875999999999998,18.25,17.502,45.6,santaCatarina,39285.0,17.0,699.1,53.0,30.91,11.186304
1127,2023-07-09 23:00:00,9.2,9.4,9.0,15.112,15.529,14.695,52.7,santaCatarina,39285.0,18.0,699.7,61.0,29.27,9.125948000000001
1128,2023-07-10 00:00:00,11.5,11.8,11.2,19.15,19.715,18.585,56.167,santaCatarina,39285.0,20.0,699.9,66.0,27.97,10.943004599999998
1129,2023-07-10 01:00:00,10.5,10.7,10.3,17.302500000000002,17.48,17.125,58.533,santaCatarina,39285.0,19.0,700.0,68.0,26.98,9.770965400000001
1130,2023-07-10 02:00:00,9.9,10.2,9.6,16.406,16.742,16.07,59.767,santaCatarina,39285.0,19.0,699.8,70.0,26.22,9.1948286
1131,2023-07-10 06:00:00,11.9,12.4,11.5,19.9335,20.604,19.263,64.4,santaCatarina,39285.0,20.0,700.1,77.0,24.44,10.643874
1132,2023-07-10 07:00:00,11.4,11.9,10.9,19.2675,20.247,18.288,63.267,santaCatarina,39285.0,20.0,700.6,76.0,24.64,10.392554599999999
